Code Commune,Commune,Code QPV,Nom QPV,Département,Région,Statut géo,Code,Fédération,Clubs,EPA,Total
77295,Moisenay,CSZ,,77,Île-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
77296,Moissy-Cramayel,HZ,,77,Île-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
77305,Montereau-Fault-Yonne,QP077014,Surville,77,Île-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
77316,Moret-Loing-et-Orvanne,CSZ,,77,Île-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
77317,Mormant,CSZ,,77,Île-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
77326,Nandy,CSZ,,77,Île-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
77330,Nanteuil-lès-Meaux,CSZ,,77,Île-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
77337,Noisiel,QP077005,Les Deux Parcs-Luzard,77,Île-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
77350,Ozoir-la-Ferrière,HZ,,77,Île-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
77373,Pontault-Combault,CSZ,,77,Île-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
77379,Provins,HZ,,77,Île-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
77390,Roissy-en-Brie,HZ,,77,Île-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
77438,Saint-Thibault-des-Vignes,CSZ,,77,Île-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
77445,Savigny-le-Temple,HZ,,77,Île-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
77458,Souppes-sur-Loing,CSZ,,77,Île-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
77459,Sourdun,CSZ,,77,Île-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
77463,Thomery,CSZ,,77,Île-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
77464,Thorigny-sur-Marne,CSZ,,77,Île-de-France,1.Champ geoc,105,FF de Basketball,2,0,2
77470,Tournan-en-Brie,CSZ,,77,Île-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
77475,Trilport,CSZ,,77,Île-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
77479,Vaires-sur-Marne,CSZ,,77,Île-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
77487,Vaux-le-Pénil,CSZ,,77,Île-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
77514,Villeparisis,HZ,,77,Île-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
77533,Vulaines-sur-Seine,CSZ,,77,Île-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
78003,Ablis,CSZ,,78,Île-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
78005,Achères,CSZ,,78,Île-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
78015,Andrésy,CSZ,,78,Île-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
78029,Aubergenville,CSZ,,78,Île-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
78062,Beynes,CSZ,,78,Île-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
78073,Bois-d'Arcy,CSZ,,78,Île-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
78089,Bonnières-sur-Seine,CSZ,,78,Île-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
78123,Carrières-sous-Poissy,HZ,,78,Île-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
78126,La Celle-Saint-Cloud,CSZ,,78,Île-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
78133,Chambourcy,CSZ,,78,Île-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
78146,Chatou,CSZ,,78,Île-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
78165,Les Clayes-sous-Bois,CSZ,,78,Île-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
78172,Conflans-Sainte-Honorine,CSZ,,78,Île-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
78206,Ecquevilly,CSZ,,78,Île-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
78208,Élancourt,HZ,,78,Île-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
78217,Épône,CSZ,,78,Île-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
78220,Les Essarts-le-Roi,CSZ,,78,Île-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
78242,Fontenay-le-Fleury,CSZ,,78,Île-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
78267,Gargenville,CSZ,,78,Île-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
78297,Guyancourt,HZ,,78,Île-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
78311,Houilles,CSZ,,78,Île-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
78322,Jouy-en-Josas,CSZ,,78,Île-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
78354,Magnanville,CSZ,,78,Île-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
78356,Magny-les-Hameaux,CSZ,,78,Île-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
78358,Maisons-Laffitte,CSZ,,78,Île-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
78361,Mantes-la-Jolie,QP078001,Val Fourré,78,Île-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
78362,Mantes-la-Ville,HZ,,78,Île-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
78372,Marly-le-Roi,CSZ,,78,Île-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
78380,Maule,CSZ,,78,Île-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
78383,Maurepas,HZ,,78,Île-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
78396,Le Mesnil-le-Roi,CSZ,,78,Île-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
78397,Le Mesnil-Saint-Denis,CSZ,,78,Île-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
78418,Montesson,CSZ,,78,Île-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
78423,Montigny-le-Bretonneux,CSZ,,78,Île-de-France,1.Champ geoc,105,FF de Basketball,2,0,2
78440,Les Mureaux,HZ,,78,Île-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
78455,Noisy-le-Roi,CSZ,,78,Île-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
78481,Le Pecq,CSZ,,78,Île-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
78490,Plaisir,HZ,,78,Île-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
78498,Poissy,HZ,,78,Île-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
78501,Porcheville,CSZ,,78,Île-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
78517,Rambouillet,CSZ,,78,Île-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
78545,Saint-Cyr-l'École,CSZ,,78,Île-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
78551,Saint-Germain-en-Laye,CSZ,,78,Île-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
78571,Saint-Nom-la-Bretèche,CSZ,,78,Île-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
78586,Sartrouville,HZ,,78,Île-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
78616,Thoiry,CSZ,,78,Île-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
78621,Trappes,HZ,,78,Île-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
78640,Vélizy-Villacoublay,CSZ,,78,Île-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
78642,Verneuil-sur-Seine,CSZ,,78,Île-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
78646,Versailles,CSZ,,78,Île-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
78650,Le Vésinet,CSZ,,78,Île-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
78672,Villennes-sur-Seine,CSZ,,78,Île-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
78674,Villepreux,CSZ,,78,Île-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
78686,Viroflay,CSZ,,78,Île-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
79003,Aiffres,CSZ,,79,Nouvelle-Aquitaine,1.Champ geoc,105,FF de Basketball,1,0,1
79005,Airvault,CSZ,,79,Nouvelle-Aquitaine,1.Champ geoc,105,FF de Basketball,1,0,1
79013,Argentonnay,CSZ,,79,Nouvelle-Aquitaine,1.Champ geoc,105,FF de Basketball,1,0,1
79014,Loretz-d'Argenton,CSZ,,79,Nouvelle-Aquitaine,1.Champ geoc,105,FF de Basketball,1,0,1
79048,La Crèche,CSZ,,79,Nouvelle-Aquitaine,1.Champ geoc,105,FF de Basketball,1,0,1
79049,Bressuire,HZ,,79,Nouvelle-Aquitaine,1.Champ geoc,105,FF de Basketball,1,0,1
79049,Bressuire,QP079005,Valette,79,Nouvelle-Aquitaine,1.Champ geoc,105,FF de Basketball,1,0,1
79062,Cerizay,CSZ,,79,Nouvelle-Aquitaine,1.Champ geoc,105,FF de Basketball,1,0,1
79076,La Chapelle-Saint-Laurent,CSZ,,79,Nouvelle-Aquitaine,1.Champ geoc,105,FF de Basketball,1,0,1
79079,Mauléon,CSZ,,79,Nouvelle-Aquitaine,1.Champ geoc,105,FF de Basketball,2,0,2
79081,Chauray,CSZ,,79,Nouvelle-Aquitaine,1.Champ geoc,105,FF de Basketball,1,0,1
79116,Faye-l'Abbesse,CSZ,,79,Nouvelle-Aquitaine,1.Champ geoc,105,FF de Basketball,1,0,1
79123,La Forêt-sur-Sèvre,CSZ,,79,Nouvelle-Aquitaine,1.Champ geoc,105,FF de Basketball,1,0,1
79174,Melle,CSZ,,79,Nouvelle-Aquitaine,1.Champ geoc,105,FF de Basketball,1,0,1
79179,Moncoutant-sur-Sèvre,CSZ,,79,Nouvelle-Aquitaine,1.Champ geoc,105,FF de Basketball,1,0,1
79191,Niort,HZ,,79,Nouvelle-Aquitaine,1.Champ geoc,105,FF de Basketball,1,0,1
79195,Nueil-les-Aubiers,CSZ,,79,Nouvelle-Aquitaine,1.Champ geoc,105,FF de Basketball,1,0,1
79202,Parthenay,CSZ,,79,Nouvelle-Aquitaine,1.Champ geoc,105,FF de Basketball,1,0,1
79235,Saint-Amand-sur-Sèvre,CSZ,,79,Nouvelle-Aquitaine,1.Champ geoc,105,FF de Basketball,1,0,1
79270,Saint-Maixent-l'École,CSZ,,79,Nouvelle-Aquitaine,1.Champ geoc,105,FF de Basketball,1,0,1
79322,Le Tallud,CSZ,,79,Nouvelle-Aquitaine,1.Champ geoc,105,FF de Basketball,1,0,1
79329,Thouars,HZ,,79,Nouvelle-Aquitaine,1.Champ geoc,105,FF de Basketball,2,0,2
80001,Abbeville,QP080008,L'Espérance,80,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
80016,Albert,CSZ,,80,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
80021,Amiens,HZ,,80,Hauts-de-France,1.Champ geoc,105,FF de Basketball,3,0,3
80021,Amiens,QP080001,Étouvie,80,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
80063,Beauchamps,CSZ,,80,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
80131,Boves,CSZ,,80,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
80136,Bray-sur-Somme,CSZ,,80,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
80253,Doullens,CSZ,,80,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
80274,Eppeville,CSZ,,80,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
80293,Ételfay,CSZ,,80,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
80318,Flixecourt,CSZ,,80,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
80333,Fort-Mahon-Plage,CSZ,,80,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
80410,Ham,CSZ,,80,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
80489,Longueau,CSZ,,80,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
80583,Nampty,CSZ,,80,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
80620,Péronne,CSZ,,80,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
80685,Roye,CSZ,,80,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
80688,Rue,CSZ,,80,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
80749,Terramesnil,CSZ,,80,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
80799,Villers-Bretonneux,CSZ,,80,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
81004,Albi,HZ,,81,Occitanie,1.Champ geoc,105,FF de Basketball,2,0,2
81018,Arthès,CSZ,,81,Occitanie,1.Champ geoc,105,FF de Basketball,1,0,1
81037,Brassac,CSZ,,81,Occitanie,1.Champ geoc,105,FF de Basketball,1,0,1
81039,Briatexte,CSZ,,81,Occitanie,1.Champ geoc,105,FF de Basketball,1,0,1
81060,Carmaux,QP081009,Rajol - Cérou - Gourgatieux - Bouloc - Verrerie,81,Occitanie,1.Champ geoc,105,FF de Basketball,1,0,1
81065,Castres,HZ,,81,Occitanie,1.Champ geoc,105,FF de Basketball,1,0,1
81099,Gaillac,HZ,,81,Occitanie,1.Champ geoc,105,FF de Basketball,1,0,1
81105,Graulhet,QP081011,Crins - En Gach,81,Occitanie,1.Champ geoc,105,FF de Basketball,1,0,1
81124,Lacaune,CSZ,,81,Occitanie,1.Champ geoc,105,FF de Basketball,1,0,1
81128,Lacrouzette,CSZ,,81,Occitanie,1.Champ geoc,105,FF de Basketball,1,0,1
81131,Lagrave,CSZ,,81,Occitanie,1.Champ geoc,105,FF de Basketball,1,0,1
81140,Lavaur,CSZ,,81,Occitanie,1.Champ geoc,105,FF de Basketball,1,0,1
81144,Lescure-d'Albigeois,CSZ,,81,Occitanie,1.Champ geoc,105,FF de Basketball,1,0,1
81145,Lisle-sur-Tarn,CSZ,,81,Occitanie,1.Champ geoc,105,FF de Basketball,1,0,1
81156,Marssac-sur-Tarn,CSZ,,81,Occitanie,1.Champ geoc,105,FF de Basketball,1,0,1
81163,Mazamet,CSZ,,81,Occitanie,1.Champ geoc,105,FF de Basketball,1,0,1
81220,Rabastens,CSZ,,81,Occitanie,1.Champ geoc,105,FF de Basketball,1,0,1
81222,Réalmont,CSZ,,81,Occitanie,1.Champ geoc,105,FF de Basketball,1,0,1
81227,Roquecourbe,CSZ,,81,Occitanie,1.Champ geoc,105,FF de Basketball,1,0,1
81244,Saint-Benoît-de-Carmaux,CSZ,,81,Occitanie,1.Champ geoc,105,FF de Basketball,1,0,1
81266,Saint-Paul-Cap-de-Joux,CSZ,,81,Occitanie,1.Champ geoc,105,FF de Basketball,1,0,1
81271,Saint-Sulpice-la-Pointe,CSZ,,81,Occitanie,1.Champ geoc,105,FF de Basketball,1,0,1
81276,Salvagnac,CSZ,,81,Occitanie,1.Champ geoc,105,FF de Basketball,1,0,1
81284,Le Sequestre,CSZ,,81,Occitanie,1.Champ geoc,105,FF de Basketball,1,0,1
81315,Vielmur-sur-Agout,CSZ,,81,Occitanie,1.Champ geoc,105,FF de Basketball,1,0,1
82037,Caussade,CSZ,,82,Occitanie,1.Champ geoc,105,FF de Basketball,1,0,1
82072,Golfech,CSZ,,82,Occitanie,1.Champ geoc,105,FF de Basketball,1,0,1
82075,Grisolles,CSZ,,82,Occitanie,1.Champ geoc,105,FF de Basketball,1,0,1
82080,Labastide-du-Temple,CSZ,,82,Occitanie,1.Champ geoc,105,FF de Basketball,1,0,1
82112,Moissac,HZ,,82,Occitanie,1.Champ geoc,105,FF de Basketball,1,0,1
82121,Montauban,HZ,,82,Occitanie,1.Champ geoc,105,FF de Basketball,1,0,1
82125,Montech,CSZ,,82,Occitanie,1.Champ geoc,105,FF de Basketball,1,0,1
82131,Montpezat-de-Quercy,CSZ,,82,Occitanie,1.Champ geoc,105,FF de Basketball,1,0,1
82134,Nègrepelisse,CSZ,,82,Occitanie,1.Champ geoc,105,FF de Basketball,1,0,1
82135,Nohic,CSZ,,82,Occitanie,1.Champ geoc,105,FF de Basketball,1,0,1
82167,Saint-Nauphary,CSZ,,82,Occitanie,1.Champ geoc,105,FF de Basketball,1,0,1
82169,Saint-Nicolas-de-la-Grave,CSZ,,82,Occitanie,1.Champ geoc,105,FF de Basketball,1,0,1
82171,Saint-Porquier,CSZ,,82,Occitanie,1.Champ geoc,105,FF de Basketball,1,0,1
82189,Vazerac,CSZ,,82,Occitanie,1.Champ geoc,105,FF de Basketball,1,0,1
83004,Les Arcs,CSZ,,83,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
83009,Bandol,CSZ,,83,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
83019,Bormes-les-Mimosas,CSZ,,83,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
83032,Carcès,CSZ,,83,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
83034,Carqueiranne,CSZ,,83,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
83036,Cavalaire-sur-Mer,CSZ,,83,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,2,0,2
83037,La Celle,CSZ,,83,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
83049,Cuers,CSZ,,83,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
83050,Draguignan,HZ,,83,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
83061,Fréjus,HZ,,83,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,2,0,2
83062,La Garde,HZ,,83,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,2,0,2
83064,Garéoult,CSZ,,83,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
83068,Grimaud,CSZ,,83,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
83069,Hyères,HZ,,83,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,2,0,2
83071,La Londe-les-Maures,CSZ,,83,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
83072,Lorgues,CSZ,,83,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
83081,Montauroux,CSZ,,83,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
83090,Ollioules,CSZ,,83,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
83092,Pignans,CSZ,,83,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
83098,Le Pradet,CSZ,,83,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
83107,Roquebrune-sur-Argens,CSZ,,83,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
83112,Saint-Cyr-sur-Mer,CSZ,,83,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
83118,Saint-Raphaël,CSZ,,83,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
83119,Saint-Tropez,CSZ,,83,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
83123,Sanary-sur-Mer,CSZ,,83,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
83125,Seillons-Source-d'Argens,CSZ,,83,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,2,0,2
83126,La Seyne-sur-Mer,HZ,,83,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
83126,La Seyne-sur-Mer,QP083008,Berthe,83,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
83129,Six-Fours-les-Plages,CSZ,,83,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
83130,Solliès-Pont,CSZ,,83,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
83137,Toulon,HZ,,83,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
83144,La Valette-du-Var,CSZ,,83,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
84003,Apt,HZ,,84,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
84007,Avignon,HZ,,84,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
84007,Avignon,QP084002,Monclar Champfleury Rocade Sud Barbière Croix Des Oiseaux,84,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
84007,Avignon,QP084004,Quartier De Saint Chamand,84,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
84019,Bollène,HZ,,84,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
84027,Caderousse,CSZ,,84,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
84031,Carpentras,HZ,,84,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
84035,Cavaillon,HZ,,84,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
84043,Entraigues-sur-la-Sorgue,CSZ,,84,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
84054,L'Isle-sur-la-Sorgue,HZ,,84,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
84081,Morières-lès-Avignon,CSZ,,84,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
84087,Orange,HZ,,84,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
84088,Pernes-les-Fontaines,CSZ,,84,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
84089,Pertuis,HZ,,84,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
84092,Le Pontet,HZ,,84,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
84127,Sérignan-du-Comtat,CSZ,,84,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
84129,Sorgues,HZ,,84,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,2,0,2
84132,Le Thor,CSZ,,84,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
84141,Vedène,CSZ,,84,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
85003,Aizenay,CSZ,,85,Pays de la Loire,1.Champ geoc,105,FF de Basketball,1,0,1
85004,Angles,CSZ,,85,Pays de la Loire,1.Champ geoc,105,FF de Basketball,1,0,1
85005,Antigny,CSZ,,85,Pays de la Loire,1.Champ geoc,105,FF de Basketball,1,0,1
85016,Beaulieu-sous-la-Roche,CSZ,,85,Pays de la Loire,1.Champ geoc,105,FF de Basketball,1,0,1
85018,Beauvoir-sur-Mer,CSZ,,85,Pays de la Loire,1.Champ geoc,105,FF de Basketball,1,0,1
85019,Bellevigny,CSZ,,85,Pays de la Loire,1.Champ geoc,105,FF de Basketball,1,0,1
85020,Benet,CSZ,,85,Pays de la Loire,1.Champ geoc,105,FF de Basketball,1,0,1
85029,Bouin,CSZ,,85,Pays de la Loire,1.Champ geoc,105,FF de Basketball,1,0,1
85034,Bournezeau,CSZ,,85,Pays de la Loire,1.Champ geoc,105,FF de Basketball,1,0,1
85035,Bretignolles-sur-Mer,CSZ,,85,Pays de la Loire,1.Champ geoc,105,FF de Basketball,1,0,1
85038,Les Brouzils,CSZ,,85,Pays de la Loire,1.Champ geoc,105,FF de Basketball,1,0,1
85045,La Chaize-Giraud,CSZ,,85,Pays de la Loire,1.Champ geoc,105,FF de Basketball,1,0,1
85046,La Chaize-le-Vicomte,CSZ,,85,Pays de la Loire,1.Champ geoc,105,FF de Basketball,1,0,1
85047,Challans,CSZ,,85,Pays de la Loire,1.Champ geoc,105,FF de Basketball,1,0,1
85051,Chantonnay,CSZ,,85,Pays de la Loire,1.Champ geoc,105,FF de Basketball,2,0,2
85067,Cheffois,CSZ,,85,Pays de la Loire,1.Champ geoc,105,FF de Basketball,1,0,1
85070,Coëx,CSZ,,85,Pays de la Loire,1.Champ geoc,105,FF de Basketball,1,0,1
85071,Commequiers,CSZ,,85,Pays de la Loire,1.Champ geoc,105,FF de Basketball,1,0,1
85072,La Copechagnière,CSZ,,85,Pays de la Loire,1.Champ geoc,105,FF de Basketball,1,0,1
85076,Cugand,CSZ,,85,Pays de la Loire,1.Champ geoc,105,FF de Basketball,1,0,1
85080,Doix lès Fontaines,CSZ,,85,Pays de la Loire,1.Champ geoc,105,FF de Basketball,1,0,1
85081,Dompierre-sur-Yon,CSZ,,85,Pays de la Loire,1.Champ geoc,105,FF de Basketball,1,0,1
85084,Essarts en Bocage,CSZ,,85,Pays de la Loire,1.Champ geoc,105,FF de Basketball,3,0,3
85086,Falleron,CSZ,,85,Pays de la Loire,1.Champ geoc,105,FF de Basketball,1,0,1
85089,La Ferrière,CSZ,,85,Pays de la Loire,1.Champ geoc,105,FF de Basketball,1,0,1
85090,Sèvremont,CSZ,,85,Pays de la Loire,1.Champ geoc,105,FF de Basketball,1,0,1
85092,Fontenay-le-Comte,HZ,,85,Pays de la Loire,1.Champ geoc,105,FF de Basketball,1,0,1
85096,La Garnache,CSZ,,85,Pays de la Loire,1.Champ geoc,105,FF de Basketball,1,0,1
85097,La Gaubretière,CSZ,,85,Pays de la Loire,1.Champ geoc,105,FF de Basketball,1,0,1
85098,La Genétouze,CSZ,,85,Pays de la Loire,1.Champ geoc,105,FF de Basketball,1,0,1
85103,Grosbreuil,CSZ,,85,Pays de la Loire,1.Champ geoc,105,FF de Basketball,1,0,1
85109,Les Herbiers,CSZ,,85,Pays de la Loire,1.Champ geoc,105,FF de Basketball,1,0,1
85110,L'Hermenault,CSZ,,85,Pays de la Loire,1.Champ geoc,105,FF de Basketball,1,0,1
85112,L'Île-d'Olonne,CSZ,,85,Pays de la Loire,1.Champ geoc,105,FF de Basketball,1,0,1
85128,Luçon,CSZ,,85,Pays de la Loire,1.Champ geoc,105,FF de Basketball,1,0,1
85129,Les Lucs-sur-Boulogne,CSZ,,85,Pays de la Loire,1.Champ geoc,105,FF de Basketball,1,0,1
85130,Maché,CSZ,,85,Pays de la Loire,1.Champ geoc,105,FF de Basketball,1,0,1
85138,Martinet,CSZ,,85,Pays de la Loire,1.Champ geoc,105,FF de Basketball,1,0,1
85146,Montaigu-Vendée,CSZ,,85,Pays de la Loire,1.Champ geoc,105,FF de Basketball,4,0,4
85151,Mortagne-sur-Sèvre,CSZ,,85,Pays de la Loire,1.Champ geoc,105,FF de Basketball,1,0,1
85152,Les Achards,CSZ,,85,Pays de la Loire,1.Champ geoc,105,FF de Basketball,1,0,1
85153,Mouchamps,CSZ,,85,Pays de la Loire,1.Champ geoc,105,FF de Basketball,1,0,1
85155,Mouilleron-le-Captif,CSZ,,85,Pays de la Loire,1.Champ geoc,105,FF de Basketball,1,0,1
